pkt_count,total_bytes,duration_s,pps,bps,iat_mean,iat_std,iat_min,iat_max,iat_cv,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,payload_mean,payload_std,payload_max,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,syn_ack_ratio,bytes_per_pkt,tls_port,label
10,600,2.044562,4.891,293.4614,0.227174,0.253862,8e-05,0.516791,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.044882,4.8903,293.4155,0.227209,0.253803,1.3e-05,0.516618,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.043696,4.8931,293.5857,0.227077,0.253785,7.7e-05,0.516735,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042713,4.8955,293.727,0.226968,0.253606,8.8e-05,0.517431,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042438,4.8961,293.7666,0.226938,0.25352,1.6e-05,0.51659,1.1171,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.043081,4.8946,293.6741,0.227009,0.253474,3.4e-05,0.516456,1.1166,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042477,4.896,293.7609,0.226942,0.253455,5.1e-05,0.516573,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042818,4.8952,293.7119,0.22698,0.253524,1e-05,0.516636,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04291,4.895,293.6987,0.22699,0.253606,2.6e-05,0.51737,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042877,4.8951,293.7034,0.226986,0.253408,1e-05,0.516358,1.1164,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042197,4.8967,293.8012,0.226911,0.253301,2.2e-05,0.51642,1.1163,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041806,4.8976,293.8575,0.226867,0.253312,6.8e-05,0.516537,1.1166,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042373,4.8963,293.7759,0.22693,0.253293,0.000112,0.516297,1.1162,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041965,4.8972,293.8346,0.226885,0.253265,0.000137,0.516437,1.1163,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041946,4.8973,293.8374,0.226883,0.253371,3.3e-05,0.517111,1.1167,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041627,4.8981,293.8833,0.226847,0.253386,1.5e-05,0.51727,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041432,4.8985,293.9113,0.226826,0.25333,3.1e-05,0.51651,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041589,4.8981,293.8887,0.226843,0.253304,4.6e-05,0.516318,1.1166,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041495,4.8984,293.9023,0.226833,0.253432,6.2e-05,0.517388,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041514,4.8983,293.8995,0.226835,0.253297,0.000104,0.516473,1.1167,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
